MQ8A,MQ135A,MQ9A,MQ4A,MQ2A,MQ3A,label,days_old,spoilage_prob
670.6056266960385,695.6907468278894,713.8847384606553,658.598138754707,735.5459810682271,1006.4416414134198,1,8,0.8308891255411098
138.74985777675985,80.76052793865856,133.1657646935307,120.02863388355524,128.8178452962319,109.26511568975262,0,1,0.16925825667591632
134.83059280715037,130.37677222568144,145.17876900226966,120.1445938244056,167.29727264010774,91.66500568888299,0,0,0.034756564746286744
208.65606533142926,167.87615576836794,152.97803275994926,177.67766790938452,177.3408625596632,165.48548652460536,0,2,0.21526440208044995
774.1202664330378,561.5779766434862,741.6676677611009,810.3152874603963,639.9952620392235,635.1684521952691,1,7,0.7994719679953053
615.9403455108234,538.621759783762,673.7528059759608,755.1447241691613,826.0719708020366,666.3986145376608,1,7,0.7156525561859063
227.79914327215596,173.06470660328844,80.95008932533753,110.9035596998618,244.79881358322018,0.0,0,3,0.3519330434897451
780.2775912443049,572.5776545423188,781.4904991197905,688.9366910294423,543.95773170406,464.67817768018693,1,6,0.6049925075268237
660.8596423918839,440.46419341604076,566.5507553196992,536.2590193295108,660.7505651655825,693.252094788763,1,6,0.6311765903231337
742.4966188639715,693.8251927200924,679.0389672540882,686.4789036156171,630.0467581414098,671.1006562771987,1,8,0.8158619331284186
200.7228399386577,220.9824548489707,84.08702779857222,394.4383299185014,316.4893313431407,398.46712828063266,0,3,0.39440782883327674
842.434011135331,537.0325335340711,660.3065232725291,532.4692101483791,849.5958482552724,746.6869748718719,1,6,0.6760562115503687
814.5545587804158,711.4849125245387,572.7746885417474,711.6494211352119,612.9835487415397,615.1898561615424,1,9,0.9323524353826605
130.93228739109153,174.32297928702656,195.09755112156466,155.07815235109248,137.57084786306828,115.00226819466758,0,1,0.1103858810279571
631.4579985169727,957.3814428019984,552.0583241882161,590.9719559355332,846.4677570000573,772.6995568782027,1,8,0.8096179510794629
535.4717871259322,742.7749265533821,386.6029554023192,562.0709909299254,651.7855333148676,400.2483978850692,1,5,0.5405521251978269
446.21228366498974,294.6629327017892,334.0736461290217,205.92276205378042,252.45157626486963,387.01672878354464,0,4,0.4037725189904364
160.8230260865273,125.53286507184045,196.26459704200911,142.81456133033095,158.2998662516808,118.38182619865357,0,1,0.1591092816964622
721.5645969326074,439.36008497655484,895.6789967068185,423.3986903357255,756.3905839931275,715.4729346214558,1,6,0.6652184448561101
612.3164702906765,766.6678696553438,692.9489300610786,640.0604566638792,624.0635206910051,690.5931113018366,1,8,0.8925546936669047
473.1784463152552,320.3835437966546,176.69674428313579,220.0314550112308,702.64721521355,462.12759302512836,0,3,0.3940304339781435
624.5952023455852,687.23563441762,580.7409921242643,537.0893106725441,676.2697442121136,741.7050027020587,1,6,0.639316641027511
151.28308031881275,145.07062839357457,150.97351937362646,95.57017959150734,81.10127739092286,159.07865052071205,0,0,0.07810023676520628
580.1959250101763,533.8639719844294,449.3620287413638,845.9450620363158,469.26161440634576,509.95796588114314,1,6,0.6511049061840871
135.25967809285848,385.6484329897385,0.0,105.18869436904814,70.32176452707762,341.68710676350645,0,3,0.31715800449126474
694.7414426941664,789.0751454049065,772.9837738770852,646.5301876057368,729.3139344149849,748.2507136819696,1,7,0.7189009365052306
357.8190369741909,327.9590117899784,405.72368384682636,256.59031256776865,555.6428149083496,393.52412544561054,0,4,0.45814020984763515
128.61453348208818,63.9900140354014,161.28542870489582,356.9372232247561,372.95933916105855,211.6924029351635,0,3,0.3640336963738343
198.7604738571198,124.42302211629243,135.36659647032187,176.9033492593664,110.26757855565708,116.97896743411013,0,2,0.21030419644999
184.1430970008435,147.41275669301774,178.06563528000098,143.4251489041139,143.8779573928017,161.68055972923406,0,2,0.20277372242057368
686.709137744996,816.4213488075543,766.7210077035792,761.9057692616277,749.8240360982066,812.3868506737019,1,9,0.9679423957811414
108.74872287501138,192.98000019130512,0.0,242.6162866423652,0.0,284.7040142385523,0,3,0.35731177610044873
625.9128999656762,709.4243543032808,751.0099334912707,670.7966893696398,754.3537771414038,677.197187420979,1,7,0.7105742073498468
185.20919548557703,154.91501191734477,206.64883252053454,187.58303125528022,184.41041633780833,205.42876336297888,0,0,0.0988769145995223
417.7000665855487,212.07364043307027,272.54235377981087,653.1870970239726,505.3951597123634,687.8480653639567,1,5,0.520588029451523
474.82072285424465,488.1678821515273,610.0154947630294,308.4305058615153,560.6815777518368,423.34512566407597,1,5,0.5156002471748629
755.4990745402112,772.8190166960013,660.6407474071891,639.4132849368907,779.0131975892094,724.6602120381693,1,9,0.9138169086649851
538.5562484679916,634.0042896011959,723.1632057453955,495.89546922831045,152.23728417889805,22.34325682443921,0,4,0.47214166581479455
600.2921765978249,550.6354445507845,282.00456702699785,181.79351722430184,521.8372438323355,487.4346636362728,0,4,0.43426301786948385
208.39040320804335,167.71125056526446,176.66292210594813,159.4383062591326,126.03777129757192,153.57864410131202,0,0,0.019113217839814567
169.03778213978777,156.30541843242227,152.117833176117,121.15543687979834,191.7908219212259,153.22586218936067,0,2,0.2866664607284677
688.5669114231466,724.0750948981174,699.3355051936448,893.2201504589748,535.3245665417867,468.81299470834676,1,6,0.6793719418908706
645.5442592817026,681.6991545794849,664.6394258215496,785.6595190628601,730.8775587220237,633.293300291014,1,8,0.8637525375979808
436.010070666056,819.8696025370111,764.4224627992758,427.03262273109715,1023.0,655.6431888243477,1,5,0.5940947798620535
454.98655615015844,514.8299988797711,410.9882025020959,497.37461561632244,243.31609778390026,507.12024599384426,0,4,0.40370967925691814
276.1681992008368,243.39580465443134,604.9344895739201,89.63680507741736,502.47020235974264,425.38664837778646,0,4,0.4615899024721324
668.2362304097824,698.6464726015413,675.2376401048019,785.0948183502986,712.9072697989631,798.0504565138441,1,9,0.9897913850482938
503.54524623110433,727.6897136042046,591.285914867161,648.781600522209,686.4893027815375,608.1972659708123,1,7,0.7858201563391373
694.3966402252682,624.3075941577348,855.1633527590686,760.9625568744626,769.9265215676237,646.2903531168898,1,8,0.8818031846360134
188.70580469306591,187.52292815196213,135.13970812397235,156.26451448389022,179.67058887771307,131.82785980329194,0,2,0.28715524795004255
114.46142408385842,215.53888833977976,184.03709303336518,101.86097141804476,185.85359983621902,121.35888132936017,0,0,0.05755410449899434
203.1717007797911,148.03388857757417,137.05665485650118,146.00269901923141,114.85964792857202,125.98034562937194,0,0,0.07568757636374945
476.1237220616126,590.3039448364625,238.48068864314808,336.6817960327718,287.2655800805326,642.1867124566963,0,4,0.42563869105599383
413.2635503816964,554.2046474687883,188.97556412654313,192.05256584846333,486.01293932341935,431.9957166075688,0,4,0.4617675545793537
209.07667457860867,57.51022330471622,307.6500873984368,46.46990768468402,348.2226255034323,123.02901635926445,0,3,0.32070241369371577
835.1400850569619,845.2002811929833,740.9442617055101,745.6317541708387,687.7578103364592,728.3335572735953,1,8,0.8998931815713479
144.18127720878798,157.01724220646437,103.14410821010456,150.28360801990453,123.82151124101645,94.35171086684637,0,1,0.13181894655119542
161.81789308436902,153.7744867599285,114.88394632921487,167.70302262642454,165.16811535339764,189.68251398740452,0,1,0.15782190717597944
651.0414489331512,744.7263253678566,691.6062272475564,583.5594082727308,744.9011857224518,657.8082943543036,1,7,0.7353655922875678
611.5440770534784,569.4027851955938,698.8893887447612,648.5395283063731,642.5559688203007,788.592211759474,1,8,0.8577583245071295
140.70193300510223,111.92896880626668,168.15132061318502,154.3381543193438,252.96371937819117,191.08503823445326,0,0,0.06459124849452558
632.7886335835257,796.3160161407474,522.1073668495449,727.5229365673539,636.8445307140527,724.164203028125,1,9,0.9069140182024985
861.4588097837818,754.8873894208984,660.243406649343,546.3811051410032,669.9067061589294,726.1657151395698,1,8,0.8459707628372436
561.5588915689708,680.4792679567722,545.1121669271035,460.27416644855833,416.9773625555194,666.8354530275188,1,5,0.5130598643465809
515.279774407718,392.2844247184935,386.3849540891138,455.92821097820877,756.8071486184778,695.5603035604997,1,5,0.5981799391249096
156.85157589259333,136.6302861330321,97.03155235597009,101.31193925522541,120.76142896150792,137.93608872075637,0,1,0.11315733291735985
159.8691702462542,147.40625856421062,180.65553644108596,142.69464082246844,175.21732752186946,149.59714608908794,0,0,0.023665657906395854
883.6591991746416,788.7990250471656,777.0718477924485,686.0981841177357,628.0751676058708,628.8539082417863,1,9,0.9933547439878431
127.18490043284116,187.2413808987789,177.93964073605034,171.38845564046915,163.07814764764106,172.6622918207689,0,2,0.295284734031672
0.0,403.2186243349174,0.0,20.23145250233867,32.519860885645755,81.79062324092673,0,3,0.3397533437822031
417.0349278729529,348.6073437720894,824.0627648608294,456.0784487039091,459.7843522444962,554.7500238819584,1,5,0.5681312924756073
165.85960028074715,190.64716904843826,111.89118341624754,101.67663714941511,185.03869556138804,139.7567283712781,0,2,0.20041157172200763
133.26953400896588,138.50885893402736,159.8045665588478,146.75774975608533,113.8282041924937,150.96502998582497,0,2,0.2572468936813591
710.0782591444156,645.8986363952115,666.0631623791623,705.0250061005399,879.9916091242129,721.397754677574,1,8,0.8968032853266206
696.4780709646527,567.2305222661381,445.6614925334062,748.9418250700114,796.1540978440668,658.4778993894635,1,6,0.6545562438883654
614.2656336984296,843.4317217202386,681.1670947198954,701.6741164215817,728.2667626423088,669.6541449875184,1,9,0.907251081523834
804.9607594736592,771.2857463285795,662.0394338651066,771.4052773493096,748.0412387804005,544.8578492996606,1,9,0.9698710098005436
123.35175953293448,182.63717011681192,152.33089472732732,119.59999206275798,87.9885187520602,138.05266846843875,0,0,0.07199776995587015
553.2106595863618,290.63629013046335,306.00558029480567,196.87306533138604,389.49032614402813,280.6831867925754,0,4,0.4158316934805051
147.28301557628328,157.31895244052743,365.42607892127626,464.64035430786896,136.0094235738964,338.8698748925196,0,3,0.37843397239667975
159.23166584785236,110.45517176964537,139.23584225825226,161.25667142294392,153.78632779200996,122.49550852385198,0,0,0.0436915824695806
119.5342919866805,144.66964485634358,134.331633923898,159.22869053888712,160.87092805254494,150.71536582776523,0,2,0.29309804371190695
516.1033450174566,683.7622336997781,711.0733602598258,603.7933340813069,308.82942172761216,498.7738200333808,1,5,0.5453532076215253
747.4434886817086,613.986414736079,752.77497735423,856.5517713377407,821.0971017464883,517.9388894717783,1,6,0.6818890846066444
664.297757260972,577.6839499752797,690.5512748825417,633.8473171838317,606.2534979045403,554.1596230792805,1,8,0.843113719507723
264.46507573978005,252.06530595887955,273.6350422672414,264.9078307595862,293.3698263905107,646.9382978652241,0,4,0.4201379976865096
699.6755347350837,714.7142791539176,712.7051539076294,898.4812853305452,765.9595143473965,853.7414731240793,1,6,0.690288538786311
781.1070987317802,634.3064173175616,680.7005274527794,863.6474532465459,724.8629965503455,811.987032404934,1,9,0.9722002303641992
781.9441131749973,764.6106002377389,648.9681073213955,785.111126819258,716.912116349465,630.7914870207579,1,9,0.9343719962512866
452.4823182960049,424.2540641000238,525.6468599224941,482.42124459247026,448.63044302543034,286.9379827427047,0,4,0.47536421622544656
139.24019625047242,149.70224874343734,129.22823103341312,118.76743284503212,145.73170607463032,172.3954590918708,0,2,0.2894263673762141
405.29456772629374,504.98505003312096,772.2414455801259,321.84902064728215,603.3032507708167,522.6993851022539,1,5,0.5869108607388112
56.63667281449182,0.0,131.87157683434953,230.05591350433846,166.42480512374686,173.55793356507942,0,3,0.34688623131855023
78.84200429733403,327.1793380940647,215.64537355588726,69.33122999933425,388.76486626830894,430.66425647485573,0,4,0.40407786727508077
178.63859354793777,261.0620581265728,213.38600376825252,488.2795891609301,505.231195602458,32.52515633789804,0,3,0.3964995549678011
146.9797696619607,161.98771867367796,97.22018066213869,134.81133092731687,143.68389284483263,126.06739631852584,0,0,0.049215553860661454
133.1116712326695,118.12842676067284,104.93733944210294,213.91842868176957,104.9072598922348,94.59719693290751,0,1,0.19822213707513736
606.3505321907088,697.5934082823476,602.7211857408251,621.7757056704579,732.3251300864412,812.6521583733681,1,6,0.6708420407070258
482.52305588048137,667.3163967543139,527.4172330755506,520.4268427831946,483.5766634749055,486.1881954963202,1,5,0.5968390406009535
178.77535730575042,175.23918244382804,115.04700637076164,117.82529222125231,149.30299224521468,168.71323094141587,0,1,0.13253524844498155
0.0,0.0,276.3674750918049,202.51043274923532,204.22753362264555,115.34445541517505,0,3,0.32723722453695514
683.1703978166709,742.8086112001222,671.6581961526055,735.7269061266342,758.3897383052874,763.9646849608154,1,8,0.8875764767726294
398.32428900721845,324.5841431883161,0.0,270.00111203742733,280.2496113664788,539.5588479522528,0,4,0.4768163661376841
193.2620380913441,150.03014294042438,164.7222332384717,165.306393535306,190.23493550087304,130.57333211644533,0,0,0.03961951086123616
522.4191615372885,205.14617925901177,118.37343998301361,333.11498371614425,328.9796622522323,262.7428893172466,0,4,0.41485714951586483
124.15111580007027,147.94338625022212,202.0586679191217,185.77328032602588,101.71277925530697,110.81310500122233,0,1,0.10948730464333079
928.2112122699796,674.1621017810701,514.2439878169441,589.1628912148069,399.5087960404552,701.0057215432914,1,6,0.6544784181869909
136.69684937654137,188.52982080255737,188.51436826525548,153.6094510156006,168.68427853126465,129.78947232538204,0,0,0.05401284730203482
586.8208864837173,662.6357050711042,726.1743692695361,543.7653260681255,694.5599083163414,578.8763988119217,1,9,0.9287610868981363
779.4098176144414,659.3066669665661,692.480638816795,713.433157888933,601.7968137818351,662.1254182346671,1,7,0.7993628045425014
168.83892011914924,163.9901372998045,162.75368664098934,205.7431751729604,152.3523419147141,112.64349155206855,0,2,0.23499053305707673
156.55487917309372,141.9468875913288,122.78660246238863,168.74202920093768,161.14897824055447,99.90556313838174,0,1,0.10834772990634656
153.487140049846,195.67727101199642,167.71338247546382,124.39060822094814,142.45764359931107,172.45227328096973,0,2,0.26820972859018266
571.6500677843896,772.3571932231736,596.7691642641125,569.9852619072525,588.6486924058016,467.66781395664395,1,6,0.6963521109508599
355.0016293996887,397.24236827021303,128.28636103554007,293.74504529095447,536.0513703132818,633.8523771037208,0,4,0.4427824030709163
696.7632659239354,694.8919636125827,346.3478580097528,530.4638983235063,393.11939062617955,734.1162179695949,1,6,0.6250588309621284
139.43848976901796,135.44446423351218,108.3705541678634,191.44554817285447,177.7600199092372,120.29081938102755,0,0,0.07490104494356331
773.9587409076969,635.68644654906,888.49830454539,684.4882254490119,746.7460534469463,686.1034011769829,1,7,0.7283970454346804
134.05114800627868,134.96570871130308,157.59841651430162,127.12476673937383,144.8061381557501,121.63982674457546,0,0,0.0354897893489069
736.0736691445074,683.5545633357152,679.2210252655096,757.2707333903589,820.1385703034767,703.3526909440501,1,8,0.8214802467419133
807.1574304579034,692.1624578018678,723.0549210638297,778.1982353737155,700.1984190211408,736.6927231670176,1,9,0.9131116891268068
722.7625048146245,797.6763801850855,630.7660910787653,581.7432052950405,754.140957018029,710.5424953323859,1,7,0.7299064520734172
134.4308368178436,155.38702890274493,160.4395832894422,120.98654755596776,184.5876897881854,159.5878934844943,0,2,0.24722764010012976
236.39359257081077,319.7940296580902,191.21727761387118,20.173396225552068,328.5962648910977,52.25778468450224,0,3,0.3125313024391573
731.5559164710277,593.9861484603671,663.5268343209935,559.7954762957678,869.9745563908946,785.3694349435658,1,7,0.7560551458515207
215.88703677880727,103.19477988138506,42.98721417001974,88.75281059824728,340.35760468538535,240.45327877245268,0,3,0.33061239553193855
135.7076068595183,140.40248175615355,153.51867657470996,206.976668045067,178.4553120925804,145.70483576099636,0,2,0.24252648974274837
612.0790520102503,760.1683333630082,715.4298354516844,758.3222297278907,732.8929366359528,750.9016397133122,1,8,0.8049080128214411
679.3531626742041,627.5423456217288,656.9099641220098,825.193105618006,658.4962081970199,771.6344159196749,1,7,0.7315110237949132
780.1479014715594,586.665844537056,737.1902852272425,732.6675740717708,718.2557878040418,721.0438943618489,1,7,0.7137847404551657
774.1808531998397,445.0780628460458,705.0679675773725,567.3610559310873,571.7220160102781,728.5068705776409,1,5,0.598597543098467
788.5378990114874,657.9375157774294,860.2365212474637,679.9851128331277,903.4765053947018,748.129705066294,1,6,0.6840301362153711
409.80586242523407,734.0315779122986,644.4400353587995,584.4523596813427,631.7113987223071,634.3431059599013,1,6,0.6367190114192387
713.3808931482446,796.6872735380019,790.808848998099,720.0164891480947,560.1744728018061,722.1970333406053,1,9,0.943198232260669
742.4521763074131,678.2881917390715,555.3507584900304,601.4744513167091,664.8788933557023,665.4177142478256,1,9,0.9727156181287474
719.6125999714643,621.7538060692069,720.8456692635093,565.1357409005498,609.1603552635339,784.2131731570139,1,9,0.9671184406862041
771.9447577644962,582.9038441806633,634.9667329607228,727.6073173216464,583.3363021704603,745.1231748377667,1,6,0.6733155298883627
134.5294412928462,194.86039615119472,161.2941400400863,174.29024694011636,127.74120146211467,121.44465889556261,0,1,0.17087188173459678
165.36623216068818,163.85210648161095,111.89462726041276,161.44871976768462,162.93398411383026,138.47271467655037,0,2,0.23005205409369767
120.20896020815049,185.36074761913184,110.23883719746541,130.70699534012192,141.4468977154454,183.0058704109499,0,1,0.1564352342382025
696.0082679245255,666.0220004262072,775.1445853584048,564.0741098092403,608.860353230068,717.8575384994388,1,9,0.9892307241981281
148.1989205131377,175.24728215435616,168.3028253776959,156.5454455024502,130.82186547114648,111.1953141094982,0,1,0.12688521129718566
46.136040659540186,356.6622514911309,65.0620341026677,499.6103729730251,181.366124104388,208.1270686995248,0,4,0.4059088614161429
189.77585978246668,169.3063928713072,168.42420215377808,194.87329003453243,121.32067781223685,130.25285605863039,0,0,0.022595309255315943
45.075663610653066,117.91038656620174,25.69894665199928,177.07215373271777,61.43171577015235,109.13835241959168,0,3,0.3812657914570955
747.1148382652633,676.4221798353226,690.6644313867595,573.2626012601995,683.0362946693613,797.8172459952297,1,9,0.9069511643049049
486.03343677898636,514.1094263094744,604.0886327460328,653.3025590825295,614.4297086188704,764.606316705441,1,6,0.6623691381607728
626.8500644632172,637.9654823988703,757.8595963280912,728.6040981509043,753.6614811014898,767.006735619218,1,7,0.7464425049646177
588.1334736146871,602.5037769791484,1023.0,754.1928459984508,486.4909241349614,675.1156855603723,1,6,0.6490122931030655
748.1238333179539,690.4651530335398,536.0867936222884,540.8621477029891,430.9739510978733,593.8524894076322,1,6,0.6220140347809159
659.1393444346992,838.9187513451843,646.58017813493,698.706062486466,601.8283158544532,602.3485825966258,1,7,0.755977004297521
865.1744065406286,615.6143014537109,482.7687059995354,726.4019238150645,510.31567867972035,456.21816712843844,1,6,0.6792673599272313
277.66576487087406,240.01534096952292,223.9571202651918,471.85340083557264,386.62786074325487,395.83291351524434,0,4,0.45193189019624913
137.60056962799695,122.11943661957619,197.09820955014692,115.40371038294936,111.62182105859485,137.4746203447155,0,0,0.005733974487227345
150.260198663312,162.14600083849194,198.0428757047174,150.66700404922202,158.6059681899411,136.08744702623736,0,2,0.2833108876329874
765.795367191559,783.469991223197,639.863833475248,640.4511271196363,861.3538500185496,643.1479004738196,1,9,0.9884314394189195
699.8874543891808,728.3931899963038,581.1083015331732,657.8551459083371,805.6100860517803,594.639723784778,1,8,0.8878011978636746
87.70016202160264,171.74362855755732,156.0064831116056,167.3418278871771,134.59105444720194,165.61768826348873,0,1,0.18297390279662396
742.9499055220433,304.3036501193603,568.7023237793355,601.8460620474735,576.7817121298052,758.9937650195799,1,6,0.6097236590173698
135.06778323023147,188.03744808121388,188.1081392868364,188.65123444664871,145.41345009811545,141.14508418503917,0,0,0.036776165521283266
603.8530467974487,719.6844341779538,652.2508539029817,780.089627203869,618.4143522469892,749.1071952024585,1,9,0.9514468760676354
681.3856472711749,755.4149545663734,738.0661546933608,636.1053498669595,849.0412543516137,709.0932892655973,1,8,0.8422687587630124
145.3598551717676,155.91659403582574,196.509625510584,159.420268608683,166.5166627590088,138.1634627061213,0,1,0.14985265522205238
156.9486818273699,169.95291884239433,154.485684937678,129.13444672782506,173.42891735959248,114.29172641212108,0,2,0.2807069001977691
600.5330110267139,837.4019764216832,596.4657315328161,690.8662201410723,715.7663566751186,691.3194489852433,1,8,0.8233606884592024
117.05299676251337,85.54887064374486,173.76980916419834,214.99723863181526,101.89354554225486,177.34213755813258,0,1,0.19692307077277393
632.826300109044,538.181024748359,703.26588517156,778.5860867401891,742.9213737211879,719.6435047604849,1,8,0.8655320151524615
644.7883785657491,789.9674023769848,768.6317873370198,592.3565915864654,692.6955873817901,630.0021587153453,1,8,0.878413475882301
578.0964263847077,300.5218949828195,318.23560050840354,152.19256420673548,410.80003975812275,373.1636794613431,0,4,0.4778245324004228
64.47345059117953,272.77696492632396,394.48055179092194,409.60428327365537,615.410046956659,372.394284091649,0,3,0.3981508567515524
211.42377980723717,274.01773728599073,283.61054615364924,6.116081963338104,133.1523555632164,141.09196547595437,0,3,0.39272909847341175
499.7348895858484,224.31362577871838,508.0029164639068,618.5163146902215,427.8684033036216,331.12638798440116,1,5,0.502030523174343
17.729253846411098,310.0057704191581,489.2485424844977,597.8425948458233,594.7893697066728,364.56038427473857,0,4,0.4459190232771819
588.4444923942106,842.6317895678633,743.349985791627,816.9077402219572,649.2683766015426,623.1471907403425,1,8,0.8636812887709355
166.33182034772392,115.5733951487503,194.6572625956092,137.16921006220886,130.08051827848223,104.8136630303141,0,2,0.2937416370809748
647.8312562914299,701.8301154350853,704.201292824312,679.5753832952923,680.8914291664553,751.7278125264004,1,9,0.9477718803187509
667.085386318159,810.3731702682794,671.272358038795,809.9895461701376,543.8858266827484,633.817451471353,1,7,0.7975400780608246
155.90920484987674,130.08450734806792,150.67927693731514,112.67600069173062,157.38902709786828,171.30543035877898,0,0,0.053647092038577426
151.89582323339852,161.00835618033634,175.61764368331038,182.1004121065193,95.75190285600813,160.72694720090166,0,1,0.11881664586453944
602.6939634647539,431.29296355886987,487.63343826521714,699.5347689330864,330.57185454990275,112.63175123007869,1,5,0.5568911766439391
556.054274707311,588.7671367634911,663.0283388253913,728.0294335544722,583.5352311736394,340.3433825316088,1,5,0.5936946152036015
834.3696081735138,776.6574027620068,727.1529984723409,820.4343269518127,618.0732687939494,856.3684363573218,1,8,0.829990214346906
165.02430130234035,145.26863715955483,195.93380901713016,175.39566669258787,139.27764594733,215.7935994420226,0,1,0.13712929298163112
469.9369393694193,265.0327130506166,680.5746738184017,527.1220316310987,669.8690589940917,117.92461980695077,1,5,0.5483560564096961
660.9861235584577,762.5976013423743,776.7357778900414,768.0034398490353,713.0753422472586,723.8592275434889,1,8,0.8312046311608045
733.7898692994812,762.9409728801512,617.4376559188279,671.5039313323505,698.4515190348766,766.8791114194728,1,8,0.8977957796514957
361.2220527227127,373.1293030382933,486.03937481369246,525.7880018463443,487.93448449826377,534.2407232418205,1,5,0.570304275791188
50.10800642396518,218.10151233459035,473.95291333680154,295.18392737510413,83.7653566174886,359.59292684270315,0,3,0.3681680858854196
176.9157287637003,421.30644371474784,376.3887577247611,375.02311102676373,428.37445048795405,402.2235620662713,0,4,0.44619125894838385
749.3266186038255,736.2719180704332,672.6300668061181,726.0194373522856,728.5585876587065,648.9405028830475,1,7,0.7520793545389828
168.35892791760907,182.81676092773762,170.132614159259,208.6586667422209,152.19957082534694,211.7731246712609,0,2,0.2364007948538398
562.9075738441173,548.4152114959646,732.2648146985729,750.8813059135456,620.466999418825,701.5130667222086,1,5,0.5679901393045576
0.0,159.83197370902553,333.43198797002805,292.4949729929591,386.76978254194023,414.772916894134,0,3,0.38223866990093747
712.5404644878607,317.7097910940084,949.5687479126987,521.77112994546,518.420513653175,201.8435140491411,1,5,0.5622556758298278
144.206889558822,157.129996626364,147.62025446938864,187.3961827906611,166.09872805728386,106.52957811677977,0,1,0.18587333596932143
165.94746594711938,95.49868277107953,153.58935151665082,154.61453528657484,138.3502691834944,92.44271348855517,0,1,0.1225286881866583
710.8129939599165,580.3295523130844,650.854740128147,676.6988830158284,721.3014080918937,721.5313700764576,1,9,0.9541185767116485
663.6734503572815,470.0652236951962,644.0137826452501,528.572380329314,713.3992441771497,608.1192519767396,1,8,0.8373831820680683
697.6407618048561,694.3964908834126,850.6313836753908,723.9194371622698,774.5121059945102,689.3962247428384,1,8,0.8994644040294716
147.5397197079949,224.04848503484078,192.05703327899246,133.50340484604513,164.22271152221438,183.95593394293135,0,1,0.16821557811127164
721.226982014427,803.9469359526015,840.6276106800373,631.7026286818204,554.5382000013677,580.2150337136727,1,6,0.6455886581609191
139.11354729452415,63.947593167604026,205.28048244749806,23.854173594247868,196.07299840608832,92.39504289343003,0,3,0.352249417726487
206.7835572845728,160.0734508981,130.49522624394936,96.25400162891604,122.9883931825765,175.05233879895127,0,1,0.13065187492836605
759.7503592020711,331.00132172754417,737.3751238528072,393.93955254268946,623.0401507939455,568.4171229757766,1,6,0.6546861032488412
61.51725316849621,127.72272648348883,254.71764809406992,228.2612775623507,227.52972493965342,174.50615289679112,0,3,0.3093956790636381
359.77496777317594,185.47340119134398,129.1251754443221,508.6791202697526,265.62755550334185,427.6170846860014,0,3,0.38488280641114003
194.9286133916105,122.14350736103192,106.1807455489012,113.79893212757872,143.68948237643934,171.68991432857655,0,2,0.29455369790256025
862.0670624829597,692.3776370876341,613.9887527054951,639.538558707515,807.9512190853495,632.5056754947901,1,7,0.7490296552662885
1004.0162108232125,705.6288517190534,978.8634283593935,531.8072587521264,715.8624669996428,637.7730740669604,1,6,0.6918301016467242
643.2288969367806,678.5622072590331,819.8428820367399,664.3864541681688,639.1965304797294,625.7466538720706,1,8,0.8330274079734158
569.8608516396761,900.1484936823028,600.8929105164573,670.4306802449639,539.3004697523769,632.0269103825016,1,6,0.683289037862502
585.5908935950024,464.5892975339802,378.4820651591324,478.4928975777444,258.49329765305447,419.36704707640195,1,5,0.5125439050785908
604.0729445520293,422.5609277686773,465.9939120221524,688.5079085735715,615.712269576752,750.5276997274555,1,5,0.5498807050298269
720.2533371168531,828.14930309157,708.1674681911409,622.8214884024163,679.8734443014508,583.1994442670613,1,9,0.9328524751626062
144.72639541859496,156.0066425381516,112.37032401302612,146.08854446709043,101.49319050033216,164.92129998808062,0,0,0.005429295447969773
732.832376488421,436.7921273812839,669.3167675162383,625.3651949951021,709.494264220845,781.4880203525388,1,6,0.6779258551438783
738.5237460490132,399.84054244985987,280.9262063777662,361.3293220638691,491.40336686533374,607.7475523419699,1,5,0.5116968458300212
118.62093324975791,147.12934873233803,142.27327622803534,193.98818474949067,188.3572070340977,92.39467201205926,0,1,0.12154239201835437
44.68491378988574,267.67436205479254,295.32998365210045,404.2073452004164,410.48228814316667,362.4992936713979,0,4,0.42612787312945766
211.33637324131925,463.09482329874476,237.67644677867284,245.76141209267098,272.86511874926646,195.65168209436527,0,3,0.32657031844968054
151.48492306820188,183.62751081820824,153.93148993533202,168.81631774702313,157.27322053459946,164.67429075389575,0,2,0.23000742322819567
468.19514543666946,293.9808122588479,361.176178312991,354.331021051963,388.44731935701776,427.98019319999486,0,4,0.472007296835951
810.3833214201982,704.2899544826141,689.0801840106408,579.771064074228,749.180744833618,776.4908754882567,1,7,0.7984362786441536
108.74413225964321,273.8470673193421,237.79935799594534,260.26127343296076,373.84709181294664,458.86268559755786,0,4,0.4215053467038342
265.0571696078784,100.17560550936838,207.62072741452525,311.0562112980013,334.5392262115017,113.0219559085358,0,3,0.39224468812748536
198.98754505874527,154.918309762058,170.98270135120083,190.48739614504103,102.37588823355578,125.2490562578353,0,2,0.20951188364271578
624.8988670839453,671.1361841795899,830.3556309269172,762.6351338453848,651.3475262189417,741.7644237255819,1,9,0.9490542217973161
761.883723637311,848.8909386475582,623.6651255959252,666.8567860360326,702.4511302252957,770.483889427104,1,9,0.9174657388046319
164.93047436391012,177.39465081296115,143.63355248351792,183.46195589527073,206.61867830924967,188.88315848893632,0,2,0.2116294365860526
148.3778682931801,144.4431481824482,151.08720925228897,158.45112184113853,122.56295458178656,124.40176587096035,0,2,0.2696104285460784
519.7245486090467,416.44287506686516,483.9824647377361,501.13580811654265,414.9738361043654,512.2759758123156,1,5,0.5435530266140038
